model,seed,scenario,actual_new_missing_fraction,accuracy,f1_macro,mae,pearson
prmf_e,3333,clean,0.0,0.6414835164835165,0.6079913941929446,0.6018201112747192,0.6262403724791157
prmf_e,3333,text_start_30pct,0.2996156533892383,0.6401098901098901,0.5985891597032068,0.6085913777351379,0.6110420352082897
prmf_e,3333,text_middle_30pct,0.2996156533892383,0.6373626373626373,0.5972291010679056,0.5985503196716309,0.6195770551646129
prmf_e,3333,text_end_30pct,0.2996156533892383,0.6483516483516484,0.6053334210164686,0.6095871329307556,0.6155516572897894
prmf_e,3333,text_middle_10pct,0.10191008618681574,0.6401098901098901,0.60350413553506,0.6000234484672546,0.6239702958621385
prmf_e,3333,text_middle_50pct,0.49953412532028885,0.6414835164835165,0.5969535542167407,0.6087588667869568,0.610514889626675
prmf_e,3333,audio_start_30pct,0.29880037269974374,0.6373626373626373,0.6042187449930735,0.6010288000106812,0.6267642999156878
prmf_e,3333,audio_middle_30pct,0.29880037269974374,0.6387362637362637,0.6055755838525191,0.6011310815811157,0.6264312761088534
prmf_e,3333,audio_end_30pct,0.29891684136967156,0.6401098901098901,0.6077055093051283,0.6009448766708374,0.6266556312850398
prmf_e,3333,audio_middle_10pct,0.10161891451199627,0.6414835164835165,0.6080028319691531,0.6014384031295776,0.6264965604044208
prmf_e,3333,audio_middle_50pct,0.4981365012811554,0.6373626373626373,0.6043171882573871,0.600842297077179,0.6264049849693812
prmf_e,3333,vision_start_30pct,0.28400885161891454,0.6483516483516484,0.6121881219262626,0.5984150767326355,0.6281672646128024
prmf_e,3333,vision_middle_30pct,0.2833682739343117,0.6456043956043956,0.6091634442813237,0.5985831618309021,0.6289176352397366
prmf_e,3333,vision_end_30pct,0.28028185418122525,0.6483516483516484,0.612742962538053,0.5979321002960205,0.6290830718425906
prmf_e,3333,vision_middle_10pct,0.09637782436524575,0.6442307692307693,0.6100018822978975,0.6003527641296387,0.6272742870925316
prmf_e,3333,vision_middle_50pct,0.47198928488236663,0.646978021978022,0.6085761395166781,0.5971050262451172,0.6300787098482745
prmf_e,3333,audio_vision_start_30pct,0.2914046121593291,0.6387362637362637,0.6051156535002281,0.5977895259857178,0.6285135991656026
prmf_e,3333,audio_vision_middle_30pct,0.2910843233170277,0.6414835164835165,0.6064477311278038,0.5981963872909546,0.6287769169244981
prmf_e,3333,audio_vision_end_30pct,0.2895993477754484,0.646978021978022,0.6133990278935858,0.5974280834197998,0.6292346365697105
prmf_e,3333,audio_vision_middle_10pct,0.09899836943862102,0.6428571428571429,0.6087722734781559,0.5999966263771057,0.6274468578954349
prmf_e,3333,audio_vision_middle_50pct,0.485062893081761,0.6414835164835165,0.6078163080195961,0.5970301032066345,0.629543240542015
prmf_e,3333,all_three_start_30pct,0.2941416259026322,0.6401098901098901,0.6031172710660117,0.6080608367919922,0.6125544039278769
prmf_e,3333,all_three_middle_30pct,0.2939281000077646,0.6510989010989011,0.6108265534972399,0.598827064037323,0.6218667946321398
prmf_e,3333,all_three_end_30pct,0.29293811631337835,0.646978021978022,0.6054934376876148,0.6092228293418884,0.6180125252553463
prmf_e,3333,all_three_middle_10pct,0.09996894168801926,0.6428571428571429,0.6071998915534099,0.598503589630127,0.6252228943048688
prmf_e,3333,all_three_middle_50pct,0.4898866371612703,0.6510989010989011,0.6110310691229834,0.6145010590553284,0.6122156532197467
